Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2013,H8908,MA-PD,Local CCP,"HUMANA MEDICAL PLAN OF MICHIGAN, INC.","Humana Medical Plan of Michigan, Inc.",Humana Inc.,,,,,,,,,,,,,,,,,,
2013,H8953,MA-PD,Local CCP,"HUMANA HEALTH PLAN OF OHIO, INC.","Humana Health Plan of Ohio, Inc.",Humana Inc.,0.007638889,0.97,1.6,,0.97,0.61,67,0.11,,0.83,0.86,0.9,97,0.077,0.858,0.79,0.775,0.709
2013,H8980,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,HealthAmerica,Coventry Health Care Inc.,0.007638889,0.89,7.7,,0.97,0.12,40,0.1,,,0.86,0.93,99,0.054,0.807,0.716,0.714,0.686
2013,H8991,MA-PD,Local CCP,"AMERIGROUP FLORIDA, INC.",Amerigroup Community Care,AMERIGROUP Corporation,0.011805556,0.75,0,,,1.08,80,0.17,,0.82,0.85,0.91,99,0.114,0.86,0.62,0.589,0.534
2013,H9001,MA-PD,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Senior Plan or NaviCare,Fallon Community Health Plan,0.016666667,0.81,0,,0.92,0.25,80,0.03,,,0.87,0.94,98,0.051,0.798,0.816,0.836,0.784
2013,H9003,MA-PD,Local CCP,KAISER FOUNDATION HP OF THE N W,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",0.004166667,0.95,0.2,,0.9,0.24,80,0.01,,0.91,0.91,0.97,99,0.044,0.876,0.863,0.858,0.83
2013,H9011,MA-PD,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.93,0,,0.96,2.68,12,0.3,,,0.81,0.9,99,0.059,0.835,0.695,0.707,0.616
2013,H9047,MA-PD,Local CCP,PROVIDENCE HEALTH PLAN,Providence Health Plans,Providence Health & Services,0.0125,0.94,0.4,,0.93,0.03,80,0.03,,0.91,0.86,0.95,98,0.079,0.849,0.805,0.81,0.777
2013,H9082,MA-PD,Local CCP,"MOLINA HEALTHCARE OF NEW MEXICO, INC.","Molina Healthcare of New Mexico, Inc.","Molina Healthcare, Inc.,",0.013888889,0.77,,,0.95,0.58,80,,,,0.84,0.88,99,0.08,0.896,0.622,0.642,0.657
2013,H9104,MA-PD,Local CCP,SCAN HEALTH PLAN,SCAN Health Plan,SCAN Health Plan,0.006944444,0.57,,0.8,,0.21,32,0.05,,0.83,0.87,0.91,96,0.083,0.836,0.733,0.751,0.731
2013,H9285,MA-PD,Local CCP,"ATLANTIS HEALTH PLAN, INC.",EASY CHOICE HEALTH PLAN OF NEW YORK,"America¿s 1st Choice NY Holdings, LLC",0.008333333,0.94,,,0.98,,,,,,,,,,,,,
2013,H9302,MA-PD,Local CCP,"SOUNDPATH HEALTH, INC.",Soundpath Health,"Puget Sound Health Partners, Inc.",0.011111111,0.75,0.9,,0.67,0.34,80,0.08,,0.85,0.85,0.92,99,0.075,0.857,0.789,0.796,0.756
2013,H9385,MA-PD,Local CCP,SCAN HEALTH PLAN OF ARIZONA,SCAN Health Plan Arizona,SCAN Health Plan,0.006944444,0.69,14,,0.94,0.2,12,0.19,,0.84,0.83,0.9,97,0.074,0.833,0.728,0.744,0.709
2013,H9412,MA-PD,Local CCP,"GEISINGER QUALITY OPTIONS, INC.",Geisinger Gold,Geisinger Health System,,,,,,,,,,,,,,,,,,
2013,H9503,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.005555556,0.97,0,,0.94,0.59,67,0.16,,0.83,0.83,0.88,97,0.087,0.871,0.727,0.727,0.694
2013,H9525,MA-PD,Local CCP,COMPCARE HEALTH SERVICES INSURANCE CORPORATION,Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2013,H9572,MA-PD,Local CCP,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,0.007638889,0.76,4.9,,0.89,0.04,80,0.02,,,0.85,0.94,99,0.046,0.823,0.797,0.831,0.788
2013,H9615,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",0.007638889,0.97,0,,0.91,0.43,100,0.09,,0.88,0.85,0.93,99,0.05,0.821,0.807,0.84,0.781
2013,H9670,MA-PD,Local CCP,"UPMC HEALTH BENEFITS, INC.",UPMC Health Plan,University of Pittsburgh Medical Center,0.009027778,0.94,,,,0.15,100,0,,,0.85,0.96,98,0.104,0.727,0.715,0.784,0.749
2013,H9730,MA-PD,Local CCP,"WELLCARE HEALTH INSURANCE OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",,,,,,,,,,,,,,,,,,
2013,H9834,MA-PD,Local CCP,GUNDERSEN LUTHERAN HEALTH PLAN MINNESOTA,Gundersen Lutheran Health Plan Minnesota,Gundersen Lutheran Health System Inc.,,,,,,,,,,,,,,,,,,
2013,H9847,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,0.007638889,0.89,13.5,,0.97,0.27,40,0.1,,0.81,0.85,0.93,99,0.085,0.824,0.694,0.718,0.65
2013,H9859,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",0.007638889,0.97,0,,0.77,0.31,100,0.04,,0.85,0.86,0.92,99,0.048,0.837,0.782,0.829,0.784
2013,H9915,MA-PD,Local CCP,"MEDSTAR FAMILY CHOICE, INC.","MedStar Family Choice, Inc","Medstar Health, Inc.",,,,,,,,,,,,,,,,,,
2013,H9947,MA-PD,Local CCP,"BLUE CROSS BLUE SHIELD OF GEORGIA, INC.",Blue Cross Blue Shield of Georgia,"WellPoint, Inc.",0.004861111,0.69,,,0.93,0.76,,,,,,,,,,,,
2013,R3175,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.00625,0.89,3.4,,0.99,0.29,0,0.09,,,0.83,0.9,99,0.057,0.851,0.676,0.687,0.68
2013,R3332,MA-PD,Regional CCP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Blue Cross and Blue Shield of Florida,0.015972222,0.93,0.8,0.78,0.88,0.6,80,0.12,,0.84,0.82,0.9,99,0.052,0.83,0.736,0.767,0.702
2013,R3444,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",0.005555556,0.91,1.9,,0.88,0.38,100,0.14,,,0.85,0.91,99,0.133,0.848,0.694,0.673,0.643
2013,R5287,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.9,,0.81,0.96,0.38,0,0.19,,0.84,0.81,0.91,99,0.071,0.836,0.705,0.699,0.66
2013,R5342,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.9,0.6,,0.96,0.45,0,0.12,,,0.82,0.92,99,0.057,0.838,0.742,0.752,0.718
2013,R5826,MA-PD,Regional CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.00625,0.97,0.3,0.92,0.95,0.5,67,0.08,,,0.82,0.88,98,0.087,0.842,0.755,0.755,0.711
2013,R5941,MA-PD,Regional CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",0.004861111,0.74,5.5,0.46,0.94,0.31,47,0.06,,0.86,0.85,0.9,97,0.077,0.828,0.738,0.756,0.703
2013,R6801,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",0.005555556,0.91,1.9,,0.93,0.37,80,0.16,,0.83,0.85,0.89,99,0.102,0.867,0.664,0.651,0.596
2013,R7439,MA-PD,Regional CCP,HAWAII MEDICAL SERVICE ASSOCIATION,Akamai Advantage by HMSA,Hawaii Medical Service Association,0.010416667,0.88,6.8,,0.94,0.07,80,0.11,,0.81,0.86,0.94,99,0.044,0.859,0.777,0.763,0.733
2013,R7444,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.91,1.2,,0.95,0.63,0,0.48,,,0.83,0.93,99,0.046,0.856,0.756,0.774,0.707
2013,R9896,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO,Care Improvement Plus,"UnitedHealth Group, Inc.",0.007638889,0.91,2.6,,0.9,0.35,80,0.12,,0.82,0.86,0.91,99,0.121,0.859,0.654,0.636,0.585
2013,S0043,PDP,PDP,"PREFERRED MEDICARE CHOICE, INC.","Preferred Medicare Choice, Inc.",Aveta Inc.,0.009027778,0.84,12.9,,,0.37,100,0.17,,0.8,0.77,0.83,94,0.025,0.878,0.551,0.597,0.331
2013,S0064,PDP,PDP,UNITED PROSPERITY LIFE INSURANCE COMPANY,SmartD Rx,"RCGM, LLC",,,,,,,,,,,,,,,,,,
2013,S0128,PDP,PDP,HEALTHMARKETS INSURANCE COMPANY,HealthMarkets Medicare,"HealthMarkets, Inc.",,,,,,,,,,,,,,,,,,
2013,S0197,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,0.007638889,0.86,0,,0.98,0.44,40,0.17,,,0.85,0.93,99,0.087,0.825,0.794,0.749,0.745
2013,S0223,PDP,PDP,"HEALTH FIRST HEALTH PLANS, INC",Health First Medicare Prescription Drug Plan,Health First,0.017361111,0.83,,,0.9,,,,,,,,,,,,,
2013,S0586,PDP,PDP,"MVP HEALTH PLAN, INC.",MVP Health Care,"MVP Health Care, Inc.",,,,,,,100,,,,,,,0.088,0.717,0.745,0.857,0.859
2013,S0655,PDP,PDP,TUFTS INSURANCE COMPANY,Tufts Health Plan Medicare Preferred,"TAHMO, Inc.",,,47.3,,,0.24,100,,,0.82,0.86,0.9,98,0.069,0.84,0.793,0.797,0.737
2013,S1030,PDP,PDP,"BCBS ALABAMA, BCBS TENNESSEE",BlueRx,BCBS OF AL & BCBS OF TN,0.0125,0.75,2.6,0.4,0.95,0.1,100,0.12,,0.78,0.83,0.9,99,0.107,0.816,0.765,0.767,0.692
2013,S1140,PDP,PDP,"HEALTHNOW NEW YORK, INC.",HealthNow New York Inc.,HealthNow New York Inc.,,,,,,,,,,,,,,,,,,
2013,S1480,PDP,PDP,AULTCARE INSURANCE COMPANY,PrimeTime Prescription Drug Plan,Aultman Health Foundation,0.014583333,0.84,,,0.98,2.12,,,,,,,,,,,,
2013,S1822,PDP,PDP,"HEALTHPARTNERS, INC.",HealthPartners National PDP,"HealthPartners, Inc.",,,,,,,100,,,,,,,0.068,0.846,0.761,0.827,0.802
2013,S2321,PDP,PDP,QCC INS CO D/B/A AMERIHEALTH INS CO,AmeriHealth Rx,Independence Blue Cross,0.010416667,0.94,0,0.8,0.96,0.44,100,0.09,,0.75,0.81,0.9,97,0.086,0.779,0.751,0.813,0.78
2013,S2468,PDP,PDP,CA PHYSICIANS' SERVICE DBA BLUE SHIELD OF CA,Blue Shield of California,California Physicians' Service,0.000694444,0.88,2.5,0.53,0.86,0.31,80,0.05,,,0.89,0.91,99,0.093,0.841,0.768,0.791,0.744
2013,S2505,PDP,PDP,"WINDSOR HEALTH PLAN, INC",Windsor Rx,Munich American Holding Corporation,0.013888889,0.96,0,0.46,0.93,0.12,100,0.1,,,0.81,0.87,98,0.149,0.812,0.654,0.644,0.606
2013,S2874,PDP,PDP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,0.007638889,0.86,,,0.88,,67,,,,,,97,0.071,0.919,0.565,0.675,0.427
2013,S2893,PDP,PDP,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT,Blue MedicareRx,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,0.019444444,0.83,10.7,0.55,0.94,0.33,80,0.04,,0.77,0.81,0.89,98,0.055,0.814,0.809,0.824,0.766
2013,S2978,PDP,PDP,DESTINY HEALTH INSURANCE COMPANY,Destiny Health Insurance Company,Discovery Holdings Limited,,,,,,,,,,,,,,,,,,
2013,S3389,PDP,PDP,"UPMC HEALTH BENEFITS, INC",UPMC Health Plan,University of Pittsburgh Medical Center,,,0,,,,100,,,,0.87,0.91,98,0.078,0.813,0.767,0.785,0.791
2013,S3440,PDP,PDP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare Rx,Health Alliance Plan (HAP),0.015972222,0.88,0,,,0.27,100,0.19,,0.81,0.77,0.89,99,0.116,0.799,0.763,0.762,0.73
2013,S3474,PDP,PDP,HEARTLAND FIDELITY INSURANCE COMPANY,"Benecard Services, Inc.",Heartland Fidelity Insurance Company,,,,,,,,,,,,,,,,,,
2013,S3521,PDP,PDP,"EXCELLUS HEALTH PLAN, INC","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",0.007638889,0.96,0,,0.94,0.4,100,0.06,,0.81,0.89,0.93,98,0.073,0.818,0.823,0.823,0.789
2013,S3618,PDP,PDP,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Advantage Plus - Meridian,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2013,S3706,PDP,PDP,COLORADO ACCESS,Colorado Access Advantage,Colorado Access,,,,,,,,,,,,,,,,,,
2013,S3994,PDP,PDP,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),HMSA's Medicare Rx Plan,Hawaii Medical Service Association,,,12.4,,,0,100,,,0.8,0.94,0.94,,0.057,0.904,0.813,0.833,0.823
2013,S4219,PDP,PDP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medicare Prescription Plan,Health Alliance Medical Plans,0.016666667,0.88,0,,0.98,1.15,100,0.25,,0.8,0.83,0.88,99,0.123,0.808,0.777,0.772,0.718
2013,S4610,PDP,PDP,CATALYST RX PLAN SERVICES INSURANCE COMPANY,Catalyst Rx Prescription Drug Plan,"Catalyst Health Solutions, Inc.",,,,,,,,,,,,,,,,,,
2013,S4802,PDP,PDP,STERLING LIFE INSURANCE COMPANY,Windsor Rx,Munich American Holding Corporation,0.013888889,0.96,5.9,0.38,0.95,0.17,60,0.1,,0.8,0.78,0.89,98,0.072,0.809,0.773,0.775,0.738
2013,S5351,PDP,PDP,"PACIFICSOURCE COMMUNITY HEALTH PLANS, INC.",PacificSource Medicare,PacificSource Health Plans,,,,,,,,,,,,,,,,,,
2013,S5540,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,0.007638889,0.81,2.6,0.52,0.97,0.2,100,0.06,,0.85,0.86,0.93,99,0.118,0.827,0.8,0.79,0.718
2013,S5552,PDP,PDP,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,0.007638889,0.97,0.2,1,0.96,0.43,67,0.1,,0.78,0.8,0.88,98,0.059,0.82,0.768,0.769,0.718
2013,S5569,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,0.007638889,0.86,1.5,,0.98,0.4,40,0.16,,0.81,0.81,0.89,99,0.062,0.817,0.76,0.758,0.705
2013,S5580,PDP,PDP,FIRST UNITED AMERICAN LIFE INSURANCE COMPANY,First United American Life Insurance Company,Torchmark Corporation,0.007638889,0.94,1.5,1,0.95,0.37,60,0.1,,0.81,0.82,0.9,99,0.047,0.821,0.751,0.775,0.697
2013,S5584,PDP,PDP,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,0.007638889,0.76,,,0.94,0.1,100,0.06,,0.8,0.85,0.92,99,0.059,0.793,0.784,0.807,0.77
2013,S5588,PDP,PDP,PARAMOUNT INSURANCE COMPANY,Paramount Prescription Drug Plan,Promedica Health System,,,,,,,100,,,,,,,0.065,0.827,0.852,0.821,0.767
2013,S5593,PDP,PDP,HIGHMARK HEALTH INSURANCE COMPANY,Highmark Health Insurance Company,Highmark Inc.,0.007638889,0.89,2.5,0.83,0.97,0.19,100,0.07,,0.8,0.79,0.9,99,0.072,0.788,0.802,0.794,0.745
2013,S5596,PDP,PDP,"ANTHEM INSURANCE COMPANIES, INC.",Blue MedicareRx,"WellPoint, Inc.",0.004861111,0.64,,0.71,0.9,0.2,47,0.11,,0.79,0.8,0.88,97,0.098,0.821,0.757,0.77,0.716
2013,S5601,PDP,PDP,SILVERSCRIPT INSURANCE COMPANY,SilverScript,CVS Caremark Corporation,0.019444444,0.82,,0.6,0.93,0.13,60,0.07,,0.79,0.83,0.88,97,0.098,0.821,0.764,0.755,0.732
2013,S5609,PDP,PDP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",0.000694444,0.95,3.6,,0.93,0.02,100,0.09,,0.8,0.8,0.9,99,0.107,0.822,0.759,0.781,0.776
2013,S5617,PDP,PDP,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,Cigna Medicare Rx,CIGNA,0.031944444,0.76,1.1,0.79,0.99,0.13,60,0.09,,0.78,0.82,0.89,98,0.11,0.819,0.75,0.734,0.711
2013,S5660,PDP,PDP,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,Express Scripts Medicare,"Express Scripts, Inc.",0.007638889,0.94,3,0.78,0.98,0.1,100,0.05,,0.82,0.85,0.91,99,0.095,0.822,0.775,0.778,0.752
2013,S5670,PDP,PDP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,0.007638889,0.86,2.1,,0.98,0.25,40,0.14,,0.79,0.87,0.92,99,0.145,0.802,0.799,0.78,0.747
2013,S5674,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,0.007638889,0.86,1.2,,0.98,0.3,40,0.12,,0.8,0.86,0.91,99,0.114,0.8,0.798,0.791,0.767
2013,S5715,PDP,PDP,HCSC INSURANCE SERVICES COMPANY,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",Health Care Service Corporation,0.013888889,0.86,1.3,0.63,0.96,0.12,80,0.06,,0.79,0.81,0.91,99,0.076,0.817,0.775,0.79,0.737
2013,S5726,PDP,PDP,BLUE CROSS BLUE SHIELD OF KANSAS,Blue MedicareRx,Blue Cross Blue Shield of Kansas,0.004166667,0.75,2,,0.9,0.17,100,0.11,,,0.83,0.9,97,0.105,0.823,0.796,0.802,0.743
2013,S5743,PDP,PDP,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY",MedicareBlue Rx,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",0.0125,0.95,1.7,0.64,0.98,0.06,80,0.05,,0.81,0.83,0.92,99,0.063,0.823,0.847,0.846,0.799
2013,S5753,PDP,PDP,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,WPS Health Insurance,Wisconsin Physicians Service Ins Corporation.,0.005555556,0.9,2.5,0.77,0.96,0.06,80,0.12,,0.78,0.81,0.91,99,0.058,0.808,0.85,0.85,0.792
2013,S5755,PDP,PDP,UNITED AMERICAN INSURANCE COMPANY,United American Insurance Company,Torchmark Corporation,0.007638889,0.92,2.3,0.73,0.94,0.18,60,0.08,,0.81,0.83,0.89,99,0.088,0.805,0.737,0.745,0.704
2013,S5766,PDP,PDP,"FIRST CARE, INC.",Medi-CareFirst BlueCross BlueShield,"CareFirst, Inc.",0.000694444,0.93,0.8,,0.97,0.21,100,0.07,,0.79,0.81,0.9,99,0.078,0.814,0.796,0.814,0.76
2013,S5768,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,0.007638889,0.86,1,0.78,0.96,0.19,40,0.11,,0.77,0.8,0.89,99,0.091,0.823,0.728,0.738,0.7
2013,S5775,PDP,PDP,PHARMACY INSURANCE CORPORATION OF AMERICA,PICA,Pharmacy Insurance Corporation of America,0.026388889,0.7,,,0.78,0.22,5,0.13,,0.82,0.84,0.89,98,0.088,0.87,0.623,0.667,0.41
2013,S5795,PDP,PDP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,0.017361111,0.95,5,0.64,0.96,0.14,80,0.21,,0.8,0.83,0.9,98,0.128,0.811,0.747,0.739,0.693
2013,S5805,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.92,,0.86,0.94,0.17,12,0.06,,0.82,0.83,0.91,99,0.062,0.817,0.782,0.787,0.724
2013,S5810,PDP,PDP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,0.032638889,0.88,3.6,0.89,0.94,0.26,20,0.09,,0.8,0.83,0.92,98,0.065,0.82,0.728,0.732,0.707
2013,S5820,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.92,,0.81,0.95,0.16,12,0.19,,0.81,0.84,0.91,99,0.095,0.811,0.755,0.757,0.714
2013,S5840,PDP,PDP,"FIRST MEDICAL HEALTH PLAN, INC","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",0.03125,0.66,,,,,3,0.12,,,0.82,0.89,99,0.092,0.896,0.554,0.61,0.344
2013,S5857,PDP,PDP,PRIORITY HEALTH INSURANCE COMPANY,Priority Health Medicare,Spectrum Health System,0.011111111,0.76,9.6,,0.93,0.28,80,0.19,,0.78,0.8,0.88,99,0.099,0.771,0.745,0.795,0.762
2013,S5877,PDP,PDP,EDUCATORS MUTUAL INSURANCE ASSOCIATION,EMI Health,Educators Mutual Insurance Association,0.005555556,0.1,0,,,0,80,0.06,,0.88,0.87,0.94,99,0.098,0.848,0.781,0.751,0.738
2013,S5884,PDP,PDP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.00625,0.97,,0.86,0.93,0.21,67,0.09,,0.77,0.81,0.88,98,0.087,0.823,0.76,0.765,0.721
2013,S5904,PDP,PDP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Blue Cross and Blue Shield of Florida,0.015972222,0.93,2.4,0.74,0.89,0.26,60,0.07,,0.79,0.84,0.91,99,0.088,0.818,0.778,0.769,0.719
2013,S5907,PDP,PDP,"TRIPLE-S SALUD, INC.","Triple-S Salud, Inc.",Triple-S Management Corporation,0.034027778,0.64,0,,,0.19,80,0.06,,0.67,0.78,0.86,98,0.081,0.878,0.63,0.673,0.429
2013,S5916,PDP,PDP,REGENCE BLUESHIELD OF IDAHO & REGENCE BCBS OF UTAH,Regence BlueShield of Idaho and Regence BCBS Utah,"Cambia Health Solutions, Inc.",0.001388889,0.95,2.2,,0.96,0.08,100,0.06,,0.83,0.83,0.92,99,0.116,0.839,0.746,0.763,0.745
2013,S5921,PDP,PDP,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.007638889,0.92,2.4,0.84,0.91,0.35,12,0.09,,0.8,0.83,0.9,99,0.137,0.813,0.789,0.778,0.746
2013,S5932,PDP,PDP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring Prescription Drug Plan,CIGNA,0.022222222,0.91,,0.55,0.86,0.11,80,0.15,,0.86,0.83,0.89,99,0.125,0.824,0.701,0.686,0.667
2013,S5937,PDP,PDP,LOUISIANA HEALTH SERVICE AND INDEMNITY COMPANY,Blue Cross and Blue Shield of Louisiana,BlueCross BlueShield of Louisiana,0.008333333,0.62,12.7,0.71,0.96,0.28,60,0.1,,0.8,0.78,0.87,97,0.154,0.802,0.755,0.762,0.692
2013,S5953,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF SOUTH CAROLINA,Blue Cross Blue Shield of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),0.019444444,0.64,,0.72,0.87,0.17,33,0.09,,0.76,0.8,0.88,98,0.113,0.828,0.738,0.739,0.666
2013,S5960,PDP,PDP,UNICARE LIFE AND HEALTH INSURANCE COMPANY,UniCare,"WellPoint, Inc.",0.004861111,0.64,,0.67,0.95,0.31,47,0.21,,,0.82,0.88,97,0.114,0.82,0.694,0.691,0.658
2013,S5966,PDP,PDP,GROUP HEALTH INCORPORATED,EmblemHealth Medicare PDP,"EmblemHealth, Inc.",0.013194444,0.71,11,0.4,0.97,0.18,100,0.1,,0.79,0.83,0.89,99,0.047,0.832,0.777,0.795,0.739
2013,S5967,PDP,PDP,"WELLCARE PRESCRIPTION INSURANCE, INC.",WellCare,"WellCare Health Plans, Inc.",0.010416667,0.87,0.6,0.77,0.97,0.19,80,0.16,,0.75,0.82,0.89,99,0.1,0.831,0.74,0.742,0.708
2013,S5975,PDP,PDP,"ODS HEALTH PLAN, INC.","ODS Health Plan, Inc.","Health Services Group, Inc.",,,2.6,0.67,,0,80,,,0.85,0.88,0.94,,0.099,0.849,0.834,0.835,0.806
2013,S5983,PDP,PDP,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Express Scripts Medicare,"Express Scripts, Inc.",0.007638889,0.94,3.9,0.65,0.98,0.12,80,0.08,,0.79,0.82,0.9,99,0.07,0.824,0.757,0.737,0.696
2013,S5993,PDP,PDP,HORIZON HEALTHCARE SERVICES DBA HORIZON BCBS NJ,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Healthcare Services, Inc.",0.016666667,0.9,6.4,0.42,0.96,0.16,100,0.07,,0.71,0.78,0.89,98,0.058,0.823,0.781,0.798,0.732
2013,S6506,PDP,PDP,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross and Blue Shield of Arizona,Blue Cross Blue Shield of Arizona,0.0125,0.9,,,0.98,0.71,,,,,,,,,,,,
2013,S6875,PDP,PDP,QCC INS CO D/B/A AMERIHEALTH INS CO,Select Option,Independence Blue Cross,,,0,,,0.25,100,,,0.7,0.83,0.9,,0.069,0.794,0.817,0.83,0.75
2013,S7694,PDP,PDP,ENVISION INSURANCE COMPANY,EnvisionRx Plus,Envision Insurance Company,0.020138889,0.91,0.2,0.38,0.99,0.11,100,0.12,,0.76,0.79,0.86,99,0.095,0.821,0.701,0.69,0.646
2013,S7950,PDP,PDP,EXPRESS SCRIPTS INSURANCE CO.,Express Scripts Medicare,"Express Scripts, Inc.",,,,0.45,,0.06,80,,,0.8,0.87,0.9,,0.066,0.834,0.825,0.819,0.781
2013,S8067,PDP,PDP,AVALON INSURANCE COMPANY,Avalon Insurance Company,Capital BlueCross,0.019444444,0.94,15.4,0.2,0.94,0.24,100,0.06,,0.79,0.83,0.9,94,0.071,0.793,0.816,0.811,0.762
