Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2013,S5593,PDP,PDP,HIGHMARK HEALTH INSURANCE COMPANY,Highmark Health Insurance Company,Highmark Inc.,5,5,2,5,5,4,5,5,3,4,1,4,5,4,1,5,4,4
2013,S5596,PDP,PDP,"ANTHEM INSURANCE COMPANIES, INC.",Blue MedicareRx,"WellPoint, Inc.",5,1,1,4,3,4,3,3,4,3,2,2,3,2,3,3,3,3
2013,S5601,PDP,PDP,SILVERSCRIPT INSURANCE COMPANY,SilverScript,CVS Caremark Corporation,4,3,1,2,4,5,3,5,5,3,4,2,3,2,3,3,2,3
2013,S5609,PDP,PDP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",5,5,2,,4,5,5,4,3,4,2,4,5,2,3,3,3,5
2013,S5617,PDP,PDP,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,Cigna Medicare Rx,CIGNA,3,2,3,5,5,5,3,4,5,3,4,4,3,1,3,2,2,2
2013,S5660,PDP,PDP,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,Express Scripts Medicare,"Express Scripts, Inc.",5,5,2,5,5,5,5,5,5,5,4,4,5,3,3,4,3,4
2013,S5670,PDP,PDP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,5,4,2,,5,3,2,3,4,3,5,5,5,1,1,5,3,4
2013,S5674,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,5,4,3,,5,3,2,3,4,4,5,4,5,1,1,5,4,5
2013,S5715,PDP,PDP,HCSC INSURANCE SERVICES COMPANY,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",Health Care Service Corporation,4,4,3,3,5,5,4,5,5,3,4,4,5,4,2,4,4,3
2013,S5726,PDP,PDP,BLUE CROSS BLUE SHIELD OF KANSAS,Blue MedicareRx,Blue Cross Blue Shield of Kansas,5,2,2,,3,4,5,3,5,,4,4,3,2,3,5,4,4
2013,S5743,PDP,PDP,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY",MedicareBlue Rx,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",4,5,2,3,5,5,4,5,5,4,4,5,5,5,3,5,5,5
2013,S5753,PDP,PDP,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,WPS Health Insurance,Wisconsin Physicians Service Ins Corporation.,5,5,2,5,5,5,4,3,4,3,4,4,5,5,2,5,5,5
2013,S5755,PDP,PDP,UNITED AMERICAN INSURANCE COMPANY,United American Insurance Company,Torchmark Corporation,5,5,2,4,5,4,3,5,5,4,4,4,5,3,2,2,2,2
2013,S5766,PDP,PDP,"FIRST CARE, INC.",Medi-CareFirst BlueCross BlueShield,"CareFirst, Inc.",5,5,4,,5,4,5,5,5,3,4,4,5,4,2,5,5,4
2013,S5768,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,5,4,4,5,5,4,2,3,4,2,2,4,5,3,3,2,2,2
2013,S5775,PDP,PDP,PHARMACY INSURANCE CORPORATION OF AMERICA,PICA,Pharmacy Insurance Corporation of America,3,2,1,,1,4,1,3,5,4,4,4,3,3,5,1,1,1
2013,S5795,PDP,PDP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,4,5,2,3,5,5,4,1,4,4,4,4,3,1,2,2,2,2
2013,S5805,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",4,5,1,5,5,4,1,5,5,4,4,4,5,5,2,4,4,3
2013,S5810,PDP,PDP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,3,5,2,5,5,3,1,4,5,4,4,5,3,5,3,2,2,2
2013,S5820,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",4,5,1,5,5,4,1,2,5,4,4,4,5,3,2,3,2,3
2013,S5840,PDP,PDP,"FIRST MEDICAL HEALTH PLAN, INC","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",3,1,1,,,,1,3,,,4,4,5,3,5,1,1,1
2013,S5857,PDP,PDP,PRIORITY HEALTH INSURANCE COMPANY,Priority Health Medicare,Spectrum Health System,4,2,1,,4,3,4,2,1,3,2,2,5,2,1,2,4,4
2013,S5877,PDP,PDP,EDUCATORS MUTUAL INSURANCE ASSOCIATION,EMI Health,Educators Mutual Insurance Association,5,1,5,,,5,4,5,4,5,5,5,5,2,5,4,2,3
2013,S5884,PDP,PDP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,5,5,1,5,4,4,4,4,5,2,4,2,3,3,3,3,3,3
2013,S5904,PDP,PDP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Blue Cross and Blue Shield of Florida,4,5,2,5,2,3,3,5,5,3,4,4,5,3,3,4,3,3
2013,S5907,PDP,PDP,"TRIPLE-S SALUD, INC.","Triple-S Salud, Inc.",Triple-S Management Corporation,3,1,5,,,4,4,5,5,1,1,1,3,4,5,1,1,1
2013,S5916,PDP,PDP,REGENCE BLUESHIELD OF IDAHO & REGENCE BCBS OF UTAH,Regence BlueShield of Idaho and Regence BCBS Utah,"Cambia Health Solutions, Inc.",5,5,2,,5,5,5,5,3,4,4,5,5,1,4,2,3,4
2013,S5921,PDP,PDP,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,UnitedHealthcare,"UnitedHealth Group, Inc.",5,5,2,5,3,2,1,4,3,4,4,4,5,1,2,4,3,4
2013,S5932,PDP,PDP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring Prescription Drug Plan,CIGNA,3,5,1,2,2,5,4,2,5,5,4,4,5,1,3,2,1,1
2013,S5937,PDP,PDP,LOUISIANA HEALTH SERVICE AND INDEMNITY COMPANY,Blue Cross and Blue Shield of Louisiana,BlueCross BlueShield of Louisiana,5,1,1,4,5,3,3,4,2,4,1,1,3,1,1,3,3,2
2013,S5953,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF SOUTH CAROLINA,Blue Cross Blue Shield of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),4,1,1,4,2,4,2,4,5,2,2,2,3,1,3,2,2,1
2013,S5960,PDP,PDP,UNICARE LIFE AND HEALTH INSURANCE COMPANY,UniCare,"WellPoint, Inc.",5,1,1,3,5,2,3,1,5,,4,2,3,1,3,2,1,1
2013,S5966,PDP,PDP,GROUP HEALTH INCORPORATED,EmblemHealth Medicare PDP,"EmblemHealth, Inc.",4,2,1,1,5,4,5,4,5,3,4,4,5,5,4,4,4,3
2013,S5967,PDP,PDP,"WELLCARE PRESCRIPTION INSURANCE, INC.",WellCare,"WellCare Health Plans, Inc.",4,4,4,5,5,4,4,2,3,2,4,4,5,2,4,2,2,2
2013,S5975,PDP,PDP,"ODS HEALTH PLAN, INC.","ODS Health Plan, Inc.","Health Services Group, Inc.",,,2,3,,5,4,,4,5,5,5,,2,5,5,5,5
2013,S5983,PDP,PDP,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Express Scripts Medicare,"Express Scripts, Inc.",5,5,2,3,5,5,4,5,5,3,4,4,5,4,3,3,2,2
2013,S5993,PDP,PDP,HORIZON HEALTHCARE SERVICES DBA HORIZON BCBS NJ,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Healthcare Services, Inc.",4,5,2,1,5,4,5,5,5,1,1,4,3,5,3,4,4,3
2013,S6506,PDP,PDP,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross and Blue Shield of Arizona,Blue Cross Blue Shield of Arizona,4,5,,,5,1,,,,,,,,,,,,
2013,S6875,PDP,PDP,QCC INS CO D/B/A AMERIHEALTH INS CO,Select Option,Independence Blue Cross,,,5,,,3,5,,5,1,4,4,,4,1,5,5,4
2013,S7694,PDP,PDP,ENVISION INSURANCE COMPANY,EnvisionRx Plus,Envision Insurance Company,3,5,5,1,5,5,5,3,5,2,1,2,5,3,3,2,1,1
2013,S7950,PDP,PDP,EXPRESS SCRIPTS INSURANCE CO.,Express Scripts Medicare,"Express Scripts, Inc.",,,1,1,,5,4,,1,4,5,4,,5,4,5,5,5
2013,S8067,PDP,PDP,AVALON INSURANCE COMPANY,Avalon Insurance Company,Capital BlueCross,4,5,1,1,5,3,5,5,3,3,4,4,3,4,1,5,5,4
2013,S8841,PDP,PDP,"CATAMARAN INSURANCE OF DELAWARE, INC.","Catamaran Insurance of Delaware, Inc.",Catamaran Corporation,,,1,1,,5,5,,,4,5,5,,5,5,5,5,5
2013,S9014,PDP,PDP,"THP INSURANCE COMPANY, INC.",SecureAdvantage Rx,Health Plan of the Upper Ohio Valley,,,,,,,,,,,,,,,,,,
2013,S9579,PDP,PDP,STONEBRIDGE LIFE INSURANCE COMPANY,Medicare GenerationRx (Employer PDP),Aegon N.V.,,,,,,5,,,,,,,,,,,,
2014,E0654,PDP,Employer/Union Only Direct Contract PDP,IBT VOLUNTARY EMPLOYEE BENEFITS TRUST,TEAMStar Medicare Part D Prescription Drug Program,IBT Voluntary Employee Benefits Trust,,,5,,,5,5,,4,,4,4,,3,3,4,4,3
2014,E2332,PDP,Employer/Union Only Direct Contract PDP,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION,National Rural Electric Cooperative Association,National Rural Electric Cooperative Association,,,1,,,5,5,,3,,5,4,,4,5,4,5,5
2014,E2630,PDP,Employer/Union Only Direct Contract PDP,C AND O EMPLOYEES' HOSPITAL ASSOCIATION,C and O Employees Hospital Association,C & O Employees' Hospital Association,,,5,,,5,5,,3,,5,4,,2,1,3,4,5
2014,E3014,PDP,Employer/Union Only Direct Contract PDP,PSERS HOP PROGRAM,Pennsylvania Public School Employees Retirement Sy,Commonwealth of PA Pub Schools Retirement System,,,3,1,,5,5,,3,,5,5,,4,2,4,5,5
2014,E4744,PDP,Employer/Union Only Direct Contract PDP,MODOT/MSHP MEDICAL AND LIFE INSURANCE PLAN,MISSOURI DEPARTMENT OF TRANSPORTATION,Missouri Highways and Transportation Commission,,,3,,,5,5,,4,,4,5,,4,4,5,5,5
2014,E6322,PDP,Employer/Union Only Direct Contract PDP,KENTUCKY RETIREMENT SYSTEM,Kentucky Retirement Systems,Kentucky Retirement Systems,,,2,,,,5,,3,,,,,4,4,4,5,4
2014,E7316,PDP,Employer/Union Only Direct Contract PDP,UNION PACIFIC RAILROAD EMPLOYES HEALTH SYSTEMS,Union Pacific Railroad  Employes Health Systems,Union Pacific Railroad Employes Health Systems,,,3,,,5,5,,4,,5,4,,3,2,1,2,2
2014,E7848,PDP,Employer/Union Only Direct Contract PDP,OMES EMPLOYEES GROUP INSURANCE DIVISION,HealthChoice,State of Oklahoma,,,4,1,,5,5,,3,,4,5,,1,3,2,4,4
2014,H0022,MA-PD,Demo,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Buckeye Community Health Plan - MyCareOhio,Centene Corporation,,,,,,,,,,,,,,,,,,
2014,H0028,MA-PD,Local CCP,"CHA HMO, INC.","CHA HMO, Inc.",Humana Inc.,,5,,,,1,,,,,,,,,,,,
2014,H0084,MA-PD,Local CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,3,5,,,1,4,1,4,,4,4,4,3,3,2,2,2
2014,H0104,MA-PD,Local CCP,BLUE CROSS AND BLUE SHIELD OF ALABAMA,Blue Advantage (PPO),BlueCross BlueShield of Alabama,,1,2,2,,5,4,5,5,,4,5,4,2,2,4,4,3
2014,H0107,MA-PD,Local CCP,"BLUE CROSS AND BLUE SHIELD OF MONTANA, INC.",Blue Cross and Blue Shield of Montana,"BLUE CROSS AND BLUE SHIELD OF MONTANA, INC.",,,,,,,,,,,,,,,,,,
2014,H0108,MA-PD,Local CCP,"HUMANA HEALTH PLAN OF CALIFORNIA, INC.","Humana Health Plan of California, Inc.",Humana Inc.,,5,3,,,1,5,2,3,,3,2,4,5,5,3,3,3
2014,H0117,MA-PD,Local CCP,"WELLCARE OF OHIO, INC.",WellCare,"WellCare Health Plans, Inc.",,5,1,,,2,4,1,3,,2,3,4,4,4,2,2,2
2014,H0137,MA-PD,Demo,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",,,,,,,,,,,,,,,,,,
2014,H0141,MA-PD,Local CCP,"MCLAREN HEALTH PLAN, INC.",McLarenAdvantage,McLaren Health Care Corporation,,2,,,,,5,,,,,,4,3,3,4,3,2
2014,H0147,MA-PD,Demo,"HEALTHKEEPERS, INC.",Anthem HealthKeepers,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2014,H0148,MA-PD,Demo,CARE1ST HEALTH PLAN,Care1st Health Plan,Care1st Health Plan,,,,,,,,,,,,,,,,,,
2014,H0150,MA-PD,Local CCP,"HEALTHSPRING OF ALABAMA, INC.",Cigna-HealthSpring,CIGNA,,1,4,,,4,4,5,4,,5,5,4,2,5,2,2,2
2014,H0151,MA-PD,Local CCP,"UNITEDHEALTHCARE OF ALABAMA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,3,4,5,,3,1,5,5,,4,4,4,1,2,2,2,2
2014,H0154,MA-PD,Local CCP,"VIVA HEALTH, INC.",VIVA Medicare,UAB Health System,,2,1,2,,5,4,5,4,,4,4,4,2,2,2,2,2
2014,H0192,MA-PD,Demo,"AMERIHEALTH MICHIGAN, INC.",Amerihealth VIP Care Plus,Independence Blue Cross,,,,,,,,,,,,,,,,,,
2014,H0248,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,5,5,,,1,5,1,4,,3,2,4,5,5,4,4,3
2014,H0251,MA-PD,Local CCP,"UNITEDHEALTHCARE PLAN OF THE RIVER VALLEY, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,5,2,4,,3,1,4,3,,5,5,4,1,2,1,1,2
2014,H0281,MA-PD,Demo,ILLINICARE HEALTH PLAN,IlliniCare Health Plan,Centene Corporation,,,,,,,,,,,,,,,,,,
2014,H0294,MA-PD,Local CCP,CARE IMPROVEMENT PLUS WISCONSIN INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",,3,,,,1,4,,,,,,4,3,3,5,2,3
2014,H0302,MA-PD,Local CCP,"MEDISUN, INC.",Blue Cross Blue Shield of Arizona Advantage,"Veritage, LLC",,4,4,,,5,4,5,3,,4,4,3,4,3,5,5,5
2014,H0303,MA-PD,Local CCP,"PACIFICARE OF ARIZONA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,2,4,4,,3,1,5,5,,4,4,4,3,3,4,4,4
2014,H0316,MA-PD,Local CCP,"UNITEDHEALTHCARE OF ARIZONA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,3,4,4,,3,1,3,4,,2,4,4,3,4,4,4,4
2014,H0317,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,5,4,,,2,5,2,5,,4,2,4,5,4,5,5,5
2014,H0318,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,5,5,,,1,1,3,2,,2,4,4,4,5,4,4,3
2014,H0319,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,5,,,3,1,5,3,,,,4,1,1,5,5,5
2014,H0320,MA-PD,Local CCP,"WELLCARE OF TEXAS, INC.",WellCare,"WellCare Health Plans, Inc.",,5,1,,,1,4,2,3,,1,2,4,5,1,4,2,3
2014,H0321,MA-PD,Local CCP,"ARIZONA PHYSICIANS IPA, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",,5,2,2,,3,1,5,4,,4,4,4,2,4,2,2,2
2014,H0332,MA-PD,Local CCP,"KS PLAN ADMINISTRATORS, LLC",KelseyCare Advantage,"Kelsey-Seybold Medical Group, PLLC",,4,4,3,,5,4,4,4,,4,4,4,5,5,4,4,4
2014,H0336,MA-PD,Demo,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,,,,,,,,,,,,,,,,
2014,H0351,MA-PD,Local CCP,"HEALTH NET OF ARIZONA, INC.","Health Net of Arizona, Inc.","Health Net, Inc.",,1,4,4,,3,4,3,3,,4,4,4,2,4,3,4,4
2014,H0354,MA-PD,Local CCP,"CIGNA HEALTHCARE OF ARIZONA, INC.",Cigna HealthCare of Arizona,CIGNA,,2,2,,,3,4,5,5,,5,4,4,3,2,5,5,5
2014,H0408,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,,,,,1,,,,,,,,,,,
2014,H0423,MA-PD,Local CCP,"METROPLUS HEALTH PLAN, INC.",MetroPlus Health Plan,New York City Health and Hospitals Corporation,,3,1,,,3,1,2,4,,2,2,4,4,5,3,2,2
2014,H0435,MA-PD,Local CCP,"GLOBALHEALTH, INC.",GLOBALHEALTH MEDICARE,"The Oklahoma City Clinic, P.C.",,1,,,,,,,,,,,,,,,,
2014,H0439,MA-PD,Local CCP,"CIGNA HEALTHCARE OF GEORGIA, INC.",Cigna-HealthSpring,CIGNA,,,,,,,,,,,,,,,,,,
2014,H0480,MA-PD,Demo,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Meridian Complete,"Caidan Enterprises, Inc.",,,,,,,,,,,,,,,,,,
2014,H0490,MA-PD,Local CCP,"MOLINA HEALTHCARE OF OHIO, INC.",Molina Healthcare of Ohio,"Molina Healthcare, Inc.,",,1,,,,,5,,,,,,4,5,2,5,1,2
2014,H0504,MA-PD,Local CCP,CALIFORNIA PHYSICIANS' SERVICE,Blue Shield of California,California Physicians' Service,,3,2,,,3,4,5,3,,5,4,4,3,5,4,4,4
2014,H0523,MA-PD,Local CCP,AETNA HEALTH OF CALIFORNIA INC.,Aetna Medicare,Aetna Inc.,,5,4,5,,3,1,4,4,,4,4,4,4,3,3,4,4
2014,H0524,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,4,4,5,,5,4,5,3,,5,5,5,5,5,5,5,5
2014,H0543,MA-PD,Local CCP,"UHC OF CALIFORNIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,2,5,4,,3,1,5,5,,4,4,4,3,4,4,4,4
2014,H0544,MA-PD,Local CCP,CAREMORE HEALTH PLAN,CareMore Health Plan,"WellPoint, Inc.",,4,4,2,,3,2,5,4,,5,4,4,4,5,4,4,3
2014,H0545,MA-PD,Local CCP,"INTER VALLEY HEALTH PLAN, INC.",Inter Valley Health Plan,InterValley Health Plan,,5,5,,,5,4,5,5,,5,4,4,3,3,4,4,4
2014,H0562,MA-PD,Local CCP,"HEALTH NET OF CALIFORNIA,INC.",Health Net of California,"Health Net, Inc.",,1,2,4,,3,4,5,5,,4,4,4,3,5,4,4,4
2014,H0564,MA-PD,Local CCP,BLUE CROSS OF CALIFORNIA,Anthem Blue Cross,"WellPoint, Inc.",,4,5,,,1,3,3,2,,2,3,3,3,5,3,3,3
2014,H0571,MA-PD,Local CCP,CHINESE COMMUNITY HEALTH PLAN,Chinese Community Health Plan,Chinese Hospital Association,,1,5,,,5,3,5,4,,2,1,3,5,5,5,5,5
2014,H0602,MA-PD,1876 Cost,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION,Rocky Mountain Health Plans,"Rocky Mountain HMO, Inc.",,,5,,,5,5,5,4,,2,4,3,3,3,5,5,5
2014,H0609,MA-PD,Local CCP,"PACIFICARE OF COLORADO, INC",UnitedHealthcare,"UnitedHealth Group, Inc.",,3,4,5,,3,1,5,5,,2,4,4,3,5,4,4,4
2014,H0620,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,1,,,5,1,5,3,,,,4,3,1,5,5,3
2014,H0621,MA-PD,Local CCP,COLORADO ACCESS,Colorado Access Advantage,Colorado Access,,3,1,,,5,4,5,5,,2,1,4,5,5,3,3,4
2014,H0624,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,1,,,4,1,4,3,,4,3,4,1,3,2,4,4
2014,H0630,MA-PD,Local CCP,KAISER FOUNDATION HP OF CO,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,4,5,,,4,5,5,5,,5,5,5,5,5,5,5,5
2014,H0710,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,5,,,3,1,5,4,,,,4,3,2,4,4,4
2014,H0712,MA-PD,Local CCP,"WELLCARE OF CONNECTICUT, INC.",WellCare,"WellCare Health Plans, Inc.",,5,1,,,2,4,3,4,,1,2,4,5,5,2,3,2
2014,H0755,MA-PD,Local CCP,"OXFORD HEALTH PLANS (CT), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,3,3,4,,3,1,4,5,,1,4,4,4,2,5,5,4
2014,H0773,MA-PD,Demo,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Connect,Health Alliance Medical Plans,,,,,,,,,,,,,,,,,,
2014,H0811,MA-PD,Demo,"GUILDNET, INC.",GuildNet Gold Plus,Jewish Guild Healthcare,,,,,,,,,,,,,,,,,,
2014,H0838,MA-PD,Local CCP,"UNIVERSAL CARE, INC.",Brand New Day,"Universal Care, Inc",,1,5,,,3,4,3,3,,4,3,4,1,5,2,3,4
2014,H0840,MA-PD,Local CCP,"FAMILYCARE HEALTH PLANS, INC.","FamilyCare Health Plans, Inc.",FamilyCare Incorporated,,,,,,,,,,,,,,,,,,
2014,H0879,MA-PD,Local CCP,CRESTPOINT HEALTH INSURANCE COMPANY,CrestPoint Health Insurance Company,Mountain States Health Alliance,,1,,,,,,,,,,,,,,,,
2014,H0901,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,,5,,,,,1,,,,,,4,5,5,1,1,1
2014,H0908,MA-PD,Local CCP,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Advantage by Buckeye Community Health Plan,Centene Corporation,,4,5,,,2,2,2,,,2,,4,1,5,1,1,1
2014,H0913,MA-PD,Local CCP,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC.",WellCare,"WellCare Health Plans, Inc.",,5,5,,,3,3,1,4,,1,2,4,5,5,1,1,1
2014,H0927,MA-PD,Demo,HEALTH CARE SERVICE CORPORATION,Blue Cross Blue Shield of IL,Health Care Service Corporation,,,,,,,,,,,,,,,,,,
2014,H0979,MA-PD,PFFS,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","America's 1st Choice Holdings of N.C., LLC",,3,1,,,1,5,2,1,,4,4,4,3,2,3,2,2
2014,H1013,MA-PD,Local CCP,"COVENTRY HEALTH PLAN OF FLORIDA, INC.",Coventry Health Plan of Florida,Aetna Inc.,,3,5,,,3,4,3,5,,5,4,4,3,5,4,4,2
2014,H1016,MA-PD,Local CCP,"AVMED, INC.",AvMed Medicare,"AvMed, Inc.",,5,2,,,5,3,4,5,,5,4,4,5,4,4,5,3
2014,H1019,MA-PD,Local CCP,"CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.",Humana Inc.,,4,4,,,3,5,3,4,,4,4,4,5,5,4,4,2
2014,H1026,MA-PD,Local CCP,"HEALTH OPTIONS, INC.",Florida Blue HMO,Blue Cross and Blue Shield of Florida,,1,3,1,,1,4,4,5,,5,5,4,4,2,4,5,4
2014,H1032,MA-PD,Local CCP,"WELLCARE OF FLORIDA, INC.",WellCare,"WellCare Health Plans, Inc.",,5,1,2,,2,4,2,5,,4,3,4,4,5,4,3,3
2014,H1035,MA-PD,Local CCP,"FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.",Blue Cross and Blue Shield of Florida,,1,5,,,5,4,5,2,,5,4,4,3,2,5,5,5
2014,H1036,MA-PD,Local CCP,"HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.",Humana Inc.,,5,2,5,,3,5,5,4,,4,4,3,5,5,4,4,3
2014,H1045,MA-PD,Local CCP,PREFERRED CARE PARTNERS INC.,"Preferred Care Partners, Inc.","UnitedHealth Group, Inc.",,5,1,,,2,4,4,5,,5,4,4,5,5,5,5,3
2014,H1076,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF FLORIDA, INC.",Coventry Health Care of Florida,Aetna Inc.,,3,5,,,4,4,2,4,,4,3,4,3,5,4,2,2
2014,H1080,MA-PD,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,2,4,5,,2,1,2,3,,2,4,4,3,1,4,4,3
2014,H1099,MA-PD,Local CCP,HEALTH FIRST HEALTH PLANS,"Health First Health Plans, Inc.",Health First,,4,5,,,4,5,5,3,,2,4,4,3,2,4,4,4
2014,H1108,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",,2,5,,,3,1,3,3,,4,4,4,2,1,1,3,2
2014,H1109,MA-PD,Local CCP,AETNA HEALTH INC.(GEORGIA),Aetna Medicare,Aetna Inc.,,5,5,,,3,1,4,1,,2,3,4,4,2,2,3,2
2014,H1110,MA-PD,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,,5,1,,,4,1,5,4,,4,5,4,4,1,3,4,4
2014,H1111,MA-PD,Local CCP,"UNITEDHEALTHCARE OF GEORGIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",,2,3,,,1,1,3,4,,4,4,4,3,2,2,1,2
2014,H1112,MA-PD,Local CCP,"WELLCARE OF GEORGIA, INC.",WellCare,"WellCare Health Plans, Inc.",,5,4,,,2,4,3,3,,4,2,4,4,4,1,1,1
2014,H1170,MA-PD,Local CCP,"KAISER FOUNDATION HP OF GA, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,4,5,,,2,5,5,5,,5,4,5,5,5,4,4,4
2014,H1216,MA-PD,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",,5,1,,,1,4,1,3,,4,2,4,5,5,1,1,1
2014,H1230,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,4,4,,,4,5,5,4,,5,5,4,5,5,5,5,5
2014,H1237,MA-PD,Demo,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,,,,,,,,,,,,,,,,,,
